Epoch , PRN , SvX , SvY , SvZ , Dtsv , Elevation , Atmospheric Correction , CN0, R , WlsX , WlsY , WlsZ, Wlsdtu , GTX, GTY, GTZ, Pseudorange Error Uncertainty, Pseudorange Error, DeltaDtu, Hat_DeltaDtu, Pseudorange Rate, WlsLon Degree, WlsLon Minute, WlsLon Second, WlsLat Degree, WlsLat Minute, WlsLat Second, Unit Geometry Matrix N, Unit Geometry Matrix E, Unit Geometry Vector D, Pseudorange Error plus DeltaDtu, Azimuth, Pseudorange Residuals, Smoothed Pseudorange Residuals, Heading of Smartphone N, Heading of Smartphone E, Heading of Smartphone D, Item of h, GtLon Degree, GtLon Minute, GtLon Second, GtLat Degree, GtLat Minute, GtLat Second, EkfLon Degree, EkfLon Minute, EkfLon Second, EkfLat Degree, EkfLat Minute, EkfLat Second, normGtLon, normGtLat, normEkfLon, normEkfLat
730 , 13 , -22765871.293590 , -13506527.334274 , -3061752.239520 , 37749.898547, 0.468691 , 11.444319 , 28.600000 , 23105002.992848, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 7.195019, 15.132533, 7.061209, 7.061154, 586.153137, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, 0.719934, 0.526920, 0.451719, 8.071323, -2.509777, -1.532435, -4.436749, 0.876262, -0.479256, -0.049782, -0.068827, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 14 , 8316661.803772 , -20262342.628443 , 14996765.252513 , 27492.009170, 0.615698 , 9.266832 , 23.800000 , 22326534.016597, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 13.790453, 18.734255, 7.061209, 7.061154, 385.135376, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, -0.186814, -0.794708, 0.577529, 11.673048, 1.339915, -6.935180, -12.442086, 0.876262, -0.479256, -0.049782, 0.144070, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 15 , -26279068.704899 , -2592749.352943 , 3906139.644214 , -45813.389955, 0.380535 , 12.837320 , 32.700000 , 23704270.133962, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 4.796679, 20.318765, 7.061209, 7.061154, 411.593170, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, 0.280116, 0.885203, 0.371417, 13.257559, -1.877269, -5.486405, -8.376112, 0.876262, -0.479256, -0.049782, 0.344244, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 17 , -1269561.808338 , -16039819.550038 , 21557438.923207 , 130238.734230, 1.013266 , 6.415024 , 41.500000 , 21157960.397113, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 1.798755, -18.242996, 7.061209, 7.061154, 362.984100, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, -0.399077, -0.347384, 0.848564, -25.304213, 0.716258, -13.966521, -22.255714, 0.876262, -0.479256, -0.049782, -0.772538, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 19 , -10560222.416143 , -17312634.015538 , 16923755.589179 , -1929.878849, 1.511250 , 5.583716 , 29.900000 , 20053572.063817, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 6.295642, -19.655276, 7.061209, 7.061154, 15.898082, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, -0.058835, -0.008946, 0.998228, -26.716493, 0.150892, -14.111721, -23.198284, 0.876262, -0.479256, -0.049782, -0.777725, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 24 , -16294288.467890 , -1632299.141806 , 20725467.841240 , 13505.927125, 0.704173 , 8.073289 , 38.700000 , 21834066.151800, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 2.698132, -26.014384, 7.061209, 7.061154, -438.311401, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, -0.477821, 0.593764, 0.647404, -33.075589, -0.893177, -14.988164, -21.588779, 0.876262, -0.479256, -0.049782, 0.365409, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 28 , 4724078.928831 , -19052838.050335 , 18538817.818637 , 173629.062688, 0.793765 , 7.617393 , 37.100000 , 21916838.851518, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 3.297717, -23.086865, 7.061209, 7.061154, 271.010071, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, -0.292625, -0.637184, 0.712998, -30.148062, 1.140279, -10.231485, -17.128849, 0.876262, -0.479256, -0.049782, 1.251129, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
730 , 30 , 93786.794338 , -25696358.082614 , -6160419.675214 , -125768.663143, 0.307816 , 15.926173 , 23.200000 , 23898284.115272, -2682437.149650, -4311384.837229, 3846768.528816, -780.971614, -2682436.185400, -4311382.348013, 3846735.242089, 13.790453, 30.509278, 7.061209, 7.061154, 667.122009, -121.000000, -53.000000, -19.873039, 37.000000, 19.000000, 55.301321, 0.760473, -0.574356, 0.302978, 23.448071, 2.494732, 4.449579, 2.946095, 0.876262, -0.479256, -0.049782, 0.155301, -121.000000, -53.000000, -19.893198, 37.000000, 19.000000, 54.494388, -121.000000, -53.000000, -20.025788, 37.000000, 19.000000, 54.780567, 0.597308, 0.453600, 0.595634, 0.458899
731 , 2 , -13500571.868069 , -19584944.485787 , -11111007.576456 , -179883.242181, 0.243855 , 18.404153 , 24.200000 , 24138402.915518, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 11.991698, -11.383308, 2.550935, 2.550932, -647.236328, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, 0.969294, 0.046611, 0.241445, -13.934244, -3.093542, 5.412670, 4.250343, 0.877856, -0.478644, -0.016387, 0.162953, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 6 , -6098171.037695 , -25777904.892521 , -1376623.755566 , 3364.175274, 0.607444 , 9.648371 , 26.800000 , 22351215.360265, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 9.293566, -11.938765, 2.550935, 2.550932, -555.186401, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, 0.729168, -0.377538, 0.570770, -14.489700, 2.663835, -0.259120, -4.595018, 0.877856, -0.478644, -0.016387, 0.087148, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 12 , -22623587.795690 , 7696096.487166 , 11183090.553514 , -10308.900022, 0.194567 , 19.253761 , 23.800000 , 24415492.689378, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 13.790453, 0.425819, 2.550935, 2.550932, -538.198059, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.230586, 0.953650, 0.193341, -2.125116, -1.333556, -7.791920, -9.930828, 0.877856, -0.478644, -0.016387, 0.145227, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 13 , -22765430.483564 , -13506583.692027 , -3064903.621875 , 37749.900270, 0.468579 , 11.448001 , 29.800000 , 23105599.615793, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 6.295642, 31.528479, 2.550935, 2.550932, 587.460144, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, 0.720021, 0.526888, 0.451619, 28.977543, -2.509863, -1.365863, -4.768352, 0.877856, -0.478644, -0.016387, 0.108452, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 14 , 8318281.637572 , -20263373.171130 , 14994473.629092 , 27492.007916, 0.615610 , 9.269119 , 24.800000 , 22326917.485132, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 11.991698, 14.627139, 2.550935, 2.550932, 387.475983, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.186728, -0.794780, 0.577457, 12.076204, 1.340038, -7.612356, -12.920212, 0.877856, -0.478644, -0.016387, 0.155255, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 15 , -26279521.188200 , -2593203.703116 , 3903111.769011 , -45813.388667, 0.380468 , 12.840864 , 30.800000 , 23704664.700835, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 5.696057, 11.861916, 2.550935, 2.550932, 411.726746, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, 0.280230, 0.885193, 0.371355, 9.310981, -1.877390, -5.386277, -8.583489, 0.877856, -0.478644, -0.016387, 0.310470, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 17 , -1267103.309237 , -16038878.303101 , 21558301.188543 , 130238.737373, 1.013138 , 6.416348 , 40.300000 , 21158322.297178, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 2.098547, -11.185974, 2.550935, 2.550932, 361.913788, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.399161, -0.347454, 0.848496, -13.736909, 0.716252, -14.821025, -22.876025, 0.877856, -0.478644, -0.016387, -0.276172, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 19 , -10558167.673545 , -17311846.666093 , 16925797.691268 , -1929.877905, 1.511108 , 5.584481 , 33.800000 , 20053595.482009, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 4.197094, -4.773629, 2.550935, 2.550932, 15.598237, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.058968, -0.009013, 0.998219, -7.324563, 0.151674, -14.824293, -23.923950, 0.877856, -0.478644, -0.016387, -1.152301, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 24 , -16294940.795127 , -1634910.674203 , 20724796.704399 , 13505.934715, 0.704290 , 8.073461 , 40.800000 , 21833633.875006, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 2.098547, -11.754486, 2.550935, 2.550932, -439.541016, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.477733, 0.593737, 0.647493, -14.305422, -0.893244, -15.511403, -21.971218, 0.877856, -0.478644, -0.016387, 0.407519, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
731 , 28 , 4725947.274715 , -19054063.361476 , 18537047.762287 , 173629.062489, 0.793687 , 7.618988 , 36.300000 , 21917117.391894, -2682432.866222, -4311367.803085, 3846763.951650, -790.615944, -2682438.218855, -4311373.073160, 3846744.126167, 3.297717, -7.407191, 2.550935, 2.550932, 269.880920, -121.000000, -53.000000, -20.090840, 37.000000, 19.000000, 55.512285, -0.292555, -0.637278, 0.712943, -9.958126, 1.140425, -11.012957, -17.683739, 0.877856, -0.478644, -0.016387, 1.051450, -121.000000, -53.000000, -20.162364, 37.000000, 19.000000, 54.857304, -121.000000, -53.000000, -20.284933, 37.000000, 19.000000, 55.158919, 0.593910, 0.460320, 0.592362, 0.465906
732 , 2 , -13500731.368723 , -19586469.905915 , -11108278.424348 , -179883.244337, 0.243978 , 18.419067 , 23.100000 , 24137847.021381, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 15.889000, 70.534815, 0.970073, 0.970034, -665.295227, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, 0.969266, 0.046583, 0.241564, 69.564742, -3.093570, 5.931079, 4.383310, 0.862373, -0.506100, -0.013210, 0.081575, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 6 , -6097997.667407 , -25778124.965736 , -1373400.186295 , 3364.176125, 0.607569 , 9.656008 , 32.100000 , 22350668.749645, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 5.096472, -11.903449, 0.970073, 0.970034, -554.145691, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, 0.729076, -0.377560, 0.570873, -12.873521, 2.663758, -0.060782, -4.647544, 0.862373, -0.506100, -0.013210, 0.141260, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 12 , -22622561.458776 , 7695031.358274 , 11185851.369129 , -10308.902229, 0.194654 , 19.274080 , 23.100000 , 24414953.879005, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 15.889000, -7.683757, 0.970073, 0.970034, -535.372253, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.230671, 0.953613, 0.193427, -8.653829, -1.333463, -7.797977, -9.924359, 0.862373, -0.506100, -0.013210, 0.121042, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 13 , -22764989.323067 , -13506639.901556 , -3068054.939795 , 37749.901994, 0.468465 , 11.461644 , 28.100000 , 23106182.034260, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 8.094396, 17.756179, 0.970073, 0.970034, 587.731934, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, 0.720108, 0.526856, 0.451517, 16.786106, -2.509949, -0.956377, -4.681525, 0.862373, -0.506100, -0.013210, 0.087731, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 14 , 8319901.187953 , -20264403.625930 , 14992181.686237 , 27492.006662, 0.615522 , 9.279255 , 21.200000 , 22327320.026755, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 18.287340, 13.650153, 0.970073, 0.970034, 395.810822, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.186643, -0.794853, 0.577384, 12.680080, 1.340161, -8.040837, -13.200540, 0.862373, -0.506100, -0.013210, 0.047387, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 15 , -26279973.326734 , -2593657.946799 , 3900083.812107 , -45813.387380, 0.380400 , 12.856501 , 29.900000 , 23705070.226445, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 6.295642, -1.583200, 0.970073, 0.970034, 410.970032, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, 0.280345, 0.885183, 0.371292, -2.553271, -1.877510, -5.146654, -8.524003, 0.862373, -0.506100, -0.013210, 0.339974, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 17 , -1264644.653619 , -16037937.171662 , 21559163.012419 , 130238.740517, 1.013009 , 6.423066 , 24.900000 , 21158686.448322, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 11.991698, -17.829089, 0.970073, 0.970034, 362.452362, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.399246, -0.347523, 0.848428, -18.799163, 0.716247, -15.366157, -23.223529, 0.862373, -0.506100, -0.013210, -0.023060, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 19 , -10556112.643671 , -17311059.334012 , 16927839.427297 , -1929.876961, 1.510967 , 5.589836 , 34.600000 , 20053605.289031, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 3.897302, -19.516719, 0.970073, 0.970034, 16.984657, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.059100, -0.009081, 0.998211, -20.486803, 0.152457, -15.142908, -24.206690, 0.862373, -0.506100, -0.013210, -1.278504, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 24 , -16295593.237521 , -1637522.084993 , 20724125.119296 , 13505.942305, 0.704406 , 8.080687 , 36.600000 , 21833191.895891, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 3.297717, -23.135756, 0.970073, 0.970034, -438.313141, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.477646, 0.593711, 0.647581, -24.105825, -0.893312, -15.862110, -22.175983, 0.862373, -0.506100, -0.013210, 0.440563, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 28 , 4727815.371565 , -19055288.660620 , 18535277.330458 , 173629.062289, 0.793607 , 7.626974 , 39.000000 , 21917382.914407, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 2.698132, -20.673157, 0.970073, 0.970034, 271.256134, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, -0.292486, -0.637373, 0.712887, -21.643222, 1.140571, -11.512035, -18.004603, 0.862373, -0.506100, -0.013210, 0.921747, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
732 , 30 , 94773.601100 , -25694911.156199 , -6166428.227855 , -125768.667243, 0.307572 , 15.954207 , 23.600000 , 23899628.043791, -2682441.851298, -4311370.226769, 3846780.744620, -781.465540, -2682440.241415, -4311363.725190, 3846753.033188, 13.790453, 0.383980, 0.970073, 0.970034, 686.617615, -121.000000, -53.000000, -20.348730, 37.000000, 19.000000, 55.811556, 0.760586, -0.574329, 0.302746, -0.586092, 2.494827, 4.723261, 2.628180, 0.862373, -0.506100, -0.013210, 0.120285, -121.000000, -53.000000, -20.432724, 37.000000, 19.000000, 55.222146, -121.000000, -53.000000, -20.547284, 37.000000, 19.000000, 55.543139, 0.590496, 0.467077, 0.589049, 0.473021
733 , 2 , -13500890.865910 , -19587994.976233 , -11105549.026709 , -179883.246492, 0.244102 , 18.393110 , 23.500000 , 24137202.602290, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 13.790453, 72.367437, 2.203518, 2.203480, -666.151550, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, 0.969237, 0.046556, 0.241685, 70.163919, -3.093596, 5.752650, 4.446493, 0.860350, -0.509684, 0.004457, 0.127035, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 6 , -6097824.231325 , -25778344.650707 , -1370176.587541 , 3364.176976, 0.607697 , 9.645843 , 31.500000 , 22350109.487616, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 5.096472, -16.140850, 2.203518, 2.203480, -554.494263, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, 0.728983, -0.377582, 0.570978, -18.344367, 2.663682, -0.327708, -4.513387, 0.860350, -0.509684, 0.004457, 0.192228, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 13 , -22764547.812193 , -13506695.962736 , -3071206.193180 , 37749.903718, 0.468352 , 11.452903 , 26.900000 , 23106753.877895, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 9.293566, 1.810025, 2.203518, 2.203480, 588.439453, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, 0.720193, 0.526825, 0.451417, -0.393494, -2.510034, -1.105394, -4.703293, 0.860350, -0.509684, 0.004457, -0.025637, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 15 , -26280425.120499 , -2594112.083847 , 3897055.773574 , -45813.386092, 0.380332 , 12.845065 , 28.500000 , 23705487.984658, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 7.195019, 5.613483, 2.203518, 2.203480, 410.811920, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, 0.280458, 0.885174, 0.371229, 3.409965, -1.877630, -5.188167, -8.641246, 0.860350, -0.509684, 0.004457, 0.191559, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 17 , -1262185.841549 , -16036996.155726 , 21560024.394841 , 130238.743660, 1.012880 , 6.417710 , 39.300000 , 21159044.840894, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 2.398340, -21.794304, 2.203518, 2.203480, 362.880524, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, -0.399330, -0.347593, 0.848360, -23.997818, 0.716241, -15.551965, -23.153864, 0.860350, -0.509684, 0.004457, 0.808246, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 19 , -10554057.326900 , -17310272.019278 , 16929880.797080 , -1929.876017, 1.510825 , 5.584907 , 33.900000 , 20053622.215743, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 4.197094, -18.774382, 2.203518, 2.203480, 16.756603, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, -0.059233, -0.009147, 0.998202, -20.977909, 0.153221, -15.378061, -24.169019, 0.860350, -0.509684, 0.004457, -1.575333, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 24 , -16296245.795022 , -1640133.373762 , 20723453.085992 , 13505.949895, 0.704522 , 8.072167 , 37.800000 , 21832759.741249, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 2.997925, -16.275716, 2.203518, 2.203480, -438.519165, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, -0.477559, 0.593685, 0.647669, -18.479229, -0.893380, -15.903783, -22.285392, 0.860350, -0.509684, 0.004457, 0.785646, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 28 , 4729683.218774 , -19056513.947622 , 18533506.523428 , 173629.062090, 0.793528 , 7.620633 , 22.100000 , 21917677.159978, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 18.287340, 3.252953, 2.203518, 2.203480, 268.038147, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, -0.292417, -0.637466, 0.712832, 1.049435, 1.140717, -11.703903, -17.881616, 0.860350, -0.509684, 0.004457, 0.067759, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
733 , 30 , 95267.160457 , -25694187.173228 , -6169432.304294 , -125768.669293, 0.307451 , 15.942575 , 27.100000 , 23900304.204828, -2682443.444255, -4311367.556255, 3846783.597837, -777.969849, -2682442.238544, -4311354.343090, 3846761.979286, 9.293566, -10.058645, 2.203518, 2.203480, 687.154419, -121.000000, -53.000000, -20.460980, 37.000000, 19.000000, 55.913195, 0.760643, -0.574314, 0.302630, -12.262161, 2.494875, 4.503571, 2.794281, 0.860350, -0.509684, 0.004457, 0.428496, -121.000000, -53.000000, -20.702940, 37.000000, 19.000000, 55.588830, -121.000000, -53.000000, -20.813764, 37.000000, 19.000000, 55.905725, 0.587084, 0.473867, 0.585685, 0.479736
