Epoch , PRN , SvX , SvY , SvZ , Dtsv , Elevation , Atmospheric Correction , CN0, R , WlsX , WlsY , WlsZ, Wlsdtu , GTX, GTY, GTZ, Pseudorange Error Uncertainty, Pseudorange Error, DeltaDtu, Hat_DeltaDtu, Pseudorange Rate, WlsLon Degree, WlsLon Minute, WlsLon Second, WlsLat Degree, WlsLat Minute, WlsLat Second, Unit Geometry Matrix N, Unit Geometry Matrix E, Unit Geometry Vector D, Pseudorange Error plus DeltaDtu, Azimuth, Pseudorange Residuals, Smoothed Pseudorange Residuals, Heading of Smartphone N, Heading of Smartphone E, Heading of Smartphone D, Item of h, GtLon Degree, GtLon Minute, GtLon Second, GtLat Degree, GtLat Minute, GtLat Second, EkfLon Degree, EkfLon Minute, EkfLon Second, EkfLat Degree, EkfLat Minute, EkfLat Second, normGtLon, normGtLat, normEkfLon, normEkfLat
1196 , 2 , -12443221.961446 , -22313407.134067 , 7818255.113258 , -179289.021491, 1.107618 , 6.794027 , 27.400000 , 21038640.449967, -2682649.410597, -4311506.636645, 3847161.645225, 131.289470, -2682457.543790, -4311289.822855, 3846822.677858, 8.094396, 8.037331, 349.464897, 349.450754, -243.933746, -121.000000, -53.000000, -24.580120, 37.000000, 20.000000, 1.200069, 0.442931, -0.058628, 0.894637, -341.427178, 3.009994, 0.673116, -70.152415, 0.147140, -0.173145, -0.973843, 3.036570, -121.000000, -53.000000, -22.615410, 37.000000, 19.000000, 58.072932, -121.000000, -53.000000, -22.744477, 37.000000, 19.000000, 59.013664, 0.562937, 0.519869, 0.561307, 0.537290
1196 , 6 , -1896972.156512 , -20720110.467963 , 16534827.231057 , 2794.177881, 1.094041 , 6.728546 , 38.400000 , 20753943.428185, -2682649.410597, -4311506.636645, 3847161.645225, 131.289470, -2682457.543790, -4311289.822855, 3846822.677858, 2.698132, -21.866948, 349.464897, 349.450754, 116.679390, -121.000000, -53.000000, -24.580120, 37.000000, 20.000000, 1.200069, -0.091094, -0.449767, 0.888488, -371.332558, 1.370963, -13.486450, -86.126788, 0.147140, -0.173145, -0.973843, -5.580109, -121.000000, -53.000000, -22.615410, 37.000000, 19.000000, 58.072932, -121.000000, -53.000000, -22.744477, 37.000000, 19.000000, 59.013664, 0.562937, 0.519869, 0.561307, 0.537290
1196 , 12 , -14471517.646853 , -3994180.254319 , 21646141.855669 , -9396.966713, 0.814596 , 8.005695 , 38.600000 , 21360925.136058, -2682649.410597, -4311506.636645, 3847161.645225, 131.289470, -2682457.543790, -4311289.822855, 3846822.677858, 2.698132, -35.821023, 349.464897, 349.450754, -420.739624, -121.000000, -53.000000, -24.580120, 37.000000, 20.000000, 1.200069, -0.493583, 0.476649, 0.727448, -385.285961, -0.767947, -25.877954, -97.203432, 0.147140, -0.173145, -0.973843, -0.317064, -121.000000, -53.000000, -22.615410, 37.000000, 19.000000, 58.072932, -121.000000, -53.000000, -22.744477, 37.000000, 19.000000, 59.013664, 0.562937, 0.519869, 0.561307, 0.537290
1196 , 19 , 5539834.051819 , -14389570.960614 , 21324783.484111 , -2830.035191, 0.694857 , 8.926247 , 23.600000 , 21789293.482487, -2682649.410597, -4311506.636645, 3847161.645225, 131.289470, -2682457.543790, -4311289.822855, 3846822.677858, 13.790453, 49.650641, 349.464897, 349.450754, 458.626801, -121.000000, -53.000000, -24.580120, 37.000000, 20.000000, 1.200069, -0.520590, -0.564830, 0.640276, -299.813763, 0.826134, -22.148036, -77.291929, 0.147140, -0.173145, -0.973843, 3.860604, -121.000000, -53.000000, -22.615410, 37.000000, 19.000000, 58.072932, -121.000000, -53.000000, -22.744477, 37.000000, 19.000000, 59.013664, 0.562937, 0.519869, 0.561307, 0.537290
1197 , 2 , -12442435.205825 , -22312892.535850 , 7821229.996647 , -179289.021889, 1.107769 , 6.726077 , 30.800000 , 21038378.487298, -2682611.478527, -4311443.706847, 3847075.886637, 30.512257, -2682459.439210, -4311281.192378, 3846831.022219, 5.696057, -26.876509, 235.006722, 235.000972, -243.637390, -121.000000, -53.000000, -24.622310, 37.000000, 20.000000, 0.433570, 0.442791, -0.058648, 0.894705, -261.882796, 3.009909, -134.844053, -74.861101, 0.063609, 0.032514, 0.997445, 1.592063, -121.000000, -53.000000, -22.865994, 37.000000, 19.000000, 58.412598, -121.000000, -53.000000, -23.897907, 37.000000, 19.000000, 59.796357, 0.559773, 0.526159, 0.546744, 0.551784
1197 , 6 , -1895600.490219 , -20718533.331887 , 16536974.250143 , 2794.178860, 1.093995 , 6.660692 , 42.500000 , 20754061.915163, -2682611.478527, -4311443.706847, 3847075.886637, 30.512257, -2682459.439210, -4311281.192378, 3846831.022219, 1.798755, -36.544931, 235.006722, 235.000972, 117.501808, -121.000000, -53.000000, -24.622310, 37.000000, 20.000000, 0.433570, -0.091240, -0.449778, 0.888468, -271.552309, 1.370656, -146.607424, -90.285317, 0.063609, 0.032514, 0.997445, -2.402135, -121.000000, -53.000000, -22.865994, 37.000000, 19.000000, 58.412598, -121.000000, -53.000000, -23.897907, 37.000000, 19.000000, 59.796357, 0.559773, 0.526159, 0.546744, 0.551784
1197 , 12 , -14470281.147133 , -3996700.298458 , 21646513.329786 , -9396.969076, 0.814713 , 7.922102 , 39.200000 , 21360505.789876, -2682611.478527, -4311443.706847, 3847075.886637, 30.512257, -2682459.439210, -4311281.192378, 3846831.022219, 2.398340, -50.348596, 235.006722, 235.000972, -419.514435, -121.000000, -53.000000, -24.622310, 37.000000, 20.000000, 0.433570, -0.493566, 0.476545, 0.727529, -285.355219, -0.767855, -159.379686, -100.606433, 0.063609, 0.032514, 0.997445, 0.365109, -121.000000, -53.000000, -22.865994, 37.000000, 19.000000, 58.412598, -121.000000, -53.000000, -23.897907, 37.000000, 19.000000, 59.796357, 0.559773, 0.526159, 0.546744, 0.551784
1197 , 17 , 14404296.999496 , -13242488.835704 , 18386704.026368 , 129135.161184, 0.323203 , 14.732664 , 30.900000 , 24018932.495144, -2682611.478527, -4311443.706847, 3847075.886637, 30.512257, -2682459.439210, -4311281.192378, 3846831.022219, 5.696057, 139.011921, 235.006722, 235.000972, 497.718018, -121.000000, -53.000000, -24.622310, 37.000000, 20.000000, 0.433570, -0.515006, -0.796175, 0.317606, -95.994395, 0.996638, -56.847799, -43.346959, 0.063609, 0.032514, 0.997445, 1.490780, -121.000000, -53.000000, -22.865994, 37.000000, 19.000000, 58.412598, -121.000000, -53.000000, -23.897907, 37.000000, 19.000000, 59.796357, 0.559773, 0.526159, 0.546744, 0.551784
1197 , 19 , 5542606.021745 , -14389570.836276 , 21324062.372665 , -2830.034621, 0.694744 , 8.833422 , 24.400000 , 21789697.961084, -2682611.478527, -4311443.706847, 3847075.886637, 30.512257, -2682459.439210, -4311281.192378, 3846831.022219, 11.991698, -25.241885, 235.006722, 235.000972, 462.347046, -121.000000, -53.000000, -24.622310, 37.000000, 20.000000, 0.433570, -0.520595, -0.564924, 0.640189, -260.248620, 0.826212, -118.925015, -79.872468, 0.063609, 0.032514, 0.997445, -0.045817, -121.000000, -53.000000, -22.865994, 37.000000, 19.000000, 58.412598, -121.000000, -53.000000, -23.897907, 37.000000, 19.000000, 59.796357, 0.559773, 0.526159, 0.546744, 0.551784
1198 , 2 , -12441648.182531 , -22312377.704191 , 7824204.715897 , -179289.022287, 1.107924 , 6.763687 , 31.500000 , 21038132.910384, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 5.096472, -17.549512, 7.976214, 7.976070, -245.921371, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, 0.442650, -0.058661, 0.894774, -25.525714, 3.009837, -79.345964, -73.826503, 0.042616, -0.001389, 0.999091, 1.339554, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1198 , 6 , -1894228.564425 , -20716956.066075 , 16539120.918056 , 2794.179839, 1.093959 , 6.699182 , 41.000000 , 20754178.796722, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 2.098547, -25.347670, 7.976214, 7.976070, 116.232361, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, -0.091384, -0.449783, 0.888451, -33.323901, 1.370352, -91.731015, -88.419749, 0.042616, -0.001389, 0.999091, -1.939702, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1198 , 12 , -14469044.776639 , -3999220.456410 , 21646884.331894 , -9396.971439, 0.814832 , 7.968046 , 37.500000 , 21360078.835399, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 2.997925, -45.624810, 7.976214, 7.976070, -420.726074, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, -0.493546, 0.476440, 0.727611, -53.601020, -0.767764, -105.448375, -98.050761, 0.042616, -0.001389, 0.999091, 0.482002, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1198 , 17 , 14406542.367112 , -13242527.521864 , 18384874.176351 , 129135.164142, 0.323120 , 14.840122 , 34.800000 , 24019269.406498, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 3.897302, -11.452989, 7.976214, 7.976070, 498.664520, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, -0.514962, -0.796235, 0.317527, -19.429188, 0.996712, -39.666195, -42.004823, 0.042616, -0.001389, 0.999091, 1.617725, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1198 , 19 , 5545377.898939 , -14389570.878284 , 21323340.794903 , -2830.034052, 0.694641 , 8.887425 , 33.200000 , 21790145.506818, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 4.197094, -29.907296, 7.976214, 7.976070, 463.935974, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, -0.520595, -0.565013, 0.640110, -37.883515, 0.826291, -78.825478, -77.774277, 0.042616, -0.001389, 0.999091, -0.548993, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1198 , 28 , 11661079.052037 , -23967842.121204 , 1497146.284484 , 174696.826841, 0.240389 , 19.066440 , 15.800000 , 24271888.024563, -2682480.990555, -4311277.003129, 3846890.657841, -210.420324, -2682461.376274, -4311273.244796, 3846838.692905, 41.671152, 129.882278, 7.976214, 7.976070, 448.170166, -121.000000, -53.000000, -23.699216, 37.000000, 19.000000, 59.796693, 0.302471, -0.922946, 0.238080, 121.906064, 1.887489, 1.586662, -1.976510, 0.042616, -0.001389, 0.999091, 0.049414, -121.000000, -53.000000, -23.103360, 37.000000, 19.000000, 58.723050, -121.000000, -53.000000, -23.811646, 37.000000, 19.000000, 59.931112, 0.556776, 0.531908, 0.547833, 0.554280
1199 , 2 , -12440860.889136 , -22311862.640275 , 7827179.271599 , -179289.022685, 1.108071 , 6.862159 , 35.300000 , 21037886.391158, -2682467.812411, -4311256.017016, 3846860.899326, -244.582045, -2682463.561717, -4311266.026907, 3846845.247292, 3.597509, 8.178163, 4.691361, 4.691353, -245.168930, -121.000000, -53.000000, -23.695057, 37.000000, 19.000000, 59.516646, 0.442514, -0.058681, 0.894839, 3.486803, 3.009754, -43.891035, -74.210115, 0.193591, -0.424016, 0.884722, 1.471778, -121.000000, -53.000000, -23.333634, 37.000000, 19.000000, 58.989942, -121.000000, -53.000000, -23.814082, 37.000000, 19.000000, 59.990803, 0.553868, 0.536851, 0.547802, 0.555385
1199 , 6 , -1892856.377408 , -20715378.670761 , 16541267.234734 , 2794.180818, 1.093912 , 6.798960 , 39.700000 , 20754296.515890, -2682467.812411, -4311256.017016, 3846860.899326, -244.582045, -2682463.561717, -4311266.026907, 3846845.247292, 2.398340, 3.363758, 4.691361, 4.691353, 118.183975, -121.000000, -53.000000, -23.695057, 37.000000, 19.000000, 59.516646, -0.091527, -0.449795, 0.888430, -1.327603, 1.370051, -55.326167, -87.668701, 0.193591, -0.424016, 0.884722, -2.138305, -121.000000, -53.000000, -23.333634, 37.000000, 19.000000, 58.989942, -121.000000, -53.000000, -23.814082, 37.000000, 19.000000, 59.990803, 0.553868, 0.536851, 0.547802, 0.555385
1199 , 12 , -14467808.535080 , -4001740.729308 , 21647254.861983 , -9396.973802, 0.814949 , 8.088596 , 38.400000 , 21359665.928346, -2682467.812411, -4311256.017016, 3846860.899326, -244.582045, -2682463.561717, -4311266.026907, 3846845.247292, 2.698132, -10.802812, 4.691361, 4.691353, -418.968781, -121.000000, -53.000000, -23.695057, 37.000000, 19.000000, 59.516646, -0.493528, 0.476337, 0.727691, -15.494172, -0.767675, -68.222317, -96.825813, 0.193591, -0.424016, 0.884722, 0.422152, -121.000000, -53.000000, -23.333634, 37.000000, 19.000000, 58.989942, -121.000000, -53.000000, -23.814082, 37.000000, 19.000000, 59.990803, 0.553868, 0.536851, 0.547802, 0.555385
1199 , 17 , 14408787.508140 , -13242566.333004 , 18383043.948621 , 129135.167100, 0.323025 , 15.114890 , 38.400000 , 24019754.086296, -2682467.812411, -4311256.017016, 3846860.899326, -244.582045, -2682463.561717, -4311266.026907, 3846845.247292, 2.698132, 2.082655, 4.691361, 4.691353, 501.797638, -121.000000, -53.000000, -23.695057, 37.000000, 19.000000, 59.516646, -0.514921, -0.796298, 0.317437, -2.608705, 0.996784, -27.129870, -40.637109, 0.193591, -0.424016, 0.884722, 1.614752, -121.000000, -53.000000, -23.333634, 37.000000, 19.000000, 58.989942, -121.000000, -53.000000, -23.814082, 37.000000, 19.000000, 59.990803, 0.553868, 0.536851, 0.547802, 0.555385
1199 , 19 , 5548149.684862 , -14389571.086124 , 21322618.750781 , -2830.033482, 0.694528 , 9.026022 , 30.900000 , 21790608.600697, -2682467.812411, -4311256.017016, 3846860.899326, -244.582045, -2682463.561717, -4311266.026907, 3846845.247292, 5.696057, -2.821765, 4.691361, 4.691353, 466.276581, -121.000000, -53.000000, -23.695057, 37.000000, 19.000000, 59.516646, -0.520599, -0.565108, 0.640023, -7.513126, 0.826371, -51.034409, -76.281098, 0.193591, -0.424016, 0.884722, -0.370377, -121.000000, -53.000000, -23.333634, 37.000000, 19.000000, 58.989942, -121.000000, -53.000000, -23.814082, 37.000000, 19.000000, 59.990803, 0.553868, 0.536851, 0.547802, 0.555385
1200 , 2 , -12440073.326612 , -22311347.343588 , 7830153.663731 , -179289.023082, 1.108215 , 6.875338 , 34.900000 , 21037635.125472, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 3.897302, -34.124187, -44.314740, -44.314773, -245.996429, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, 0.442381, -0.058704, 0.894904, 10.190557, 3.009663, -33.677278, -74.429894, 0.149072, -0.966670, 0.208151, 1.374541, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1200 , 6 , -1891483.930192 , -20713801.145957 , 16543413.200080 , 2794.181797, 1.093863 , 6.812851 , 37.000000 , 20754422.401761, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 3.297717, -23.833941, -44.314740, -44.314773, 118.469101, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, -0.091670, -0.449811, 0.888407, 20.480794, 1.369754, -42.849761, -85.403873, 0.149072, -0.966670, 0.208151, -2.219613, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1200 , 12 , -14466572.422567 , -4004261.116689 , 21647624.920071 , -9396.976165, 0.815068 , 8.104565 , 36.100000 , 21359245.290848, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 3.597509, -47.901795, -44.314740, -44.314773, -418.684784, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, -0.493508, 0.476233, 0.727772, -3.587054, -0.767586, -56.638731, -95.560599, 0.149072, -0.966670, 0.208151, 0.460445, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1200 , 17 , 14411032.423373 , -13242605.269294 , 18381213.342386 , 129135.170058, 0.322928 , 15.155282 , 36.200000 , 24020250.806744, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 3.297717, -36.802223, -44.314740, -44.314773, 502.734100, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, -0.514880, -0.796361, 0.317345, 7.512520, 0.996857, -20.431592, -36.951973, 0.149072, -0.966670, 0.208151, 1.290382, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1200 , 19 , 5550921.378286 , -14389571.460089 , 21321896.240408 , -2830.032913, 0.694413 , 9.046083 , 21.700000 , 21791126.296307, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 18.287340, 14.334800, -44.314740, -44.314773, 467.894073, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, -0.520603, -0.565205, 0.639934, 58.649540, 0.826453, -40.080721, -72.725603, 0.149072, -0.966670, 0.208151, -0.062628, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1200 , 28 , 11661590.405755 , -23967845.995773 , 1490782.057515 , 174696.824194, 0.240208 , 19.483207 , 20.300000 , 24272819.970892, -2682473.921148, -4311235.962096, 3846852.510062, -260.624778, -2682466.428660, -4311259.312739, 3846850.867797, 20.985472, 128.327345, -44.314740, -44.314773, 449.388031, -121.000000, -53.000000, -24.336137, 37.000000, 19.000000, 59.571755, 0.302657, -0.922930, 0.237905, 172.642086, 1.887677, 7.104010, -0.818309, 0.149072, -0.966670, 0.208151, 0.156873, -121.000000, -53.000000, -23.576604, 37.000000, 19.000000, 59.217252, -121.000000, -53.000000, -24.073732, 37.000000, 20.000000, 0.085463, 0.550800, 0.541060, 0.544524, 0.557138
1201 , 2 , -12439285.494635 , -22310831.814549 , 7833127.891618 , -179289.023479, 1.108352 , 6.874955 , 37.300000 , 21037392.235892, -2682559.715703, -4311340.846837, 3846975.116987, -110.367931, -2682470.194974, -4311253.076124, 3846855.300735, 2.997925, -7.851502, 132.662473, 132.660511, -246.681717, -121.000000, -53.000000, -25.044376, 37.000000, 20.000000, 0.090535, 0.442254, -0.058729, 0.894965, -140.513921, 3.009571, -33.773953, -70.137589, 0.084554, -0.994575, 0.060584, 3.032948, -121.000000, -53.000000, -23.840346, 37.000000, 19.000000, 59.396610, -121.000000, -53.000000, -24.414696, 37.000000, 20.000000, 0.127449, 0.547470, 0.544382, 0.540218, 0.557916
1201 , 6 , -1890111.221815 , -20712223.491685 , 16545558.814212 , 2794.182776, 1.093809 , 6.813084 , 36.100000 , 20754533.559648, -2682559.715703, -4311340.846837, 3846975.116987, -110.367931, -2682470.194974, -4311253.076124, 3846855.300735, 3.597509, -6.568463, 132.662473, 132.660511, 118.457603, -121.000000, -53.000000, -25.044376, 37.000000, 20.000000, 0.090535, -0.091810, -0.449831, 0.888382, -139.231035, 1.369462, -39.949368, -78.767196, 0.084554, -0.994575, 0.060584, -5.576478, -121.000000, -53.000000, -23.840346, 37.000000, 19.000000, 59.396610, -121.000000, -53.000000, -24.414696, 37.000000, 20.000000, 0.127449, 0.547470, 0.544382, 0.540218, 0.557916
1201 , 12 , -14465336.439184 , -4006781.618565 , 21647994.506106 , -9396.978528, 0.815183 , 8.103875 , 30.800000 , 21358835.106030, -2682559.715703, -4311340.846837, 3846975.116987, -110.367931, -2682470.194974, -4311253.076124, 3846855.300735, 5.696057, -15.393490, 132.662473, 132.660511, -418.931519, -121.000000, -53.000000, -25.044376, 37.000000, 20.000000, 0.090535, -0.493489, 0.476132, 0.727851, -148.055968, -0.767500, -54.097117, -89.778871, 0.084554, -0.994575, 0.060584, -0.314154, -121.000000, -53.000000, -23.840346, 37.000000, 19.000000, 59.396610, -121.000000, -53.000000, -24.414696, 37.000000, 20.000000, 0.127449, 0.547470, 0.544382, 0.540218, 0.557916
1201 , 19 , 5553692.981156 , -14389571.999808 , 21321173.263516 , -2830.032343, 0.694293 , 9.047284 , 21.000000 , 21791583.718864, -2682559.715703, -4311340.846837, 3846975.116987, -110.367931, -2682470.194974, -4311253.076124, 3846855.300735, 20.985472, 29.813455, 132.662473, 132.660511, 466.238525, -121.000000, -53.000000, -25.044376, 37.000000, 20.000000, 0.090535, -0.520607, -0.565305, 0.639842, -102.848950, 0.826537, -35.600855, -66.030270, 0.084554, -0.994575, 0.060584, 3.857683, -121.000000, -53.000000, -23.840346, 37.000000, 19.000000, 59.396610, -121.000000, -53.000000, -24.414696, 37.000000, 20.000000, 0.127449, 0.547470, 0.544382, 0.540218, 0.557916
1202 , 2 , -12438497.393440 , -22310316.052566 , 7836101.956758 , -179289.023876, 1.108493 , 6.815292 , 37.500000 , 21037146.885830, -2682604.098112, -4311352.013789, 3847010.723672, -73.581746, -2682475.066430, -4311247.249640, 3846858.511615, 2.997925, -39.552631, 140.063788, 140.061666, -246.688217, -121.000000, -53.000000, -26.335467, 37.000000, 20.000000, 0.361119, 0.442123, -0.058756, 0.895028, -179.616278, 3.009472, -34.571521, -60.415926, -0.088822, -0.111575, 0.989779, 1.760822, -121.000000, -53.000000, -24.133404, 37.000000, 19.000000, 59.526114, -121.000000, -53.000000, -24.776494, 37.000000, 20.000000, 0.152010, 0.543770, 0.546780, 0.535650, 0.558371
1202 , 6 , -1888738.253958 , -20710645.708013 , 16547704.076885 , 2794.183755, 1.093756 , 6.753586 , 31.800000 , 20754658.154203, -2682604.098112, -4311352.013789, 3847010.723672, -73.581746, -2682475.066430, -4311247.249640, 3846858.511615, 5.096472, -32.500815, 140.063788, 140.061666, 118.535454, -121.000000, -53.000000, -26.335467, 37.000000, 20.000000, 0.361119, -0.091952, -0.449851, 0.888358, -172.564824, 1.369167, -38.357280, -67.894987, -0.088822, -0.111575, 0.989779, -2.776100, -121.000000, -53.000000, -24.133404, 37.000000, 19.000000, 59.526114, -121.000000, -53.000000, -24.776494, 37.000000, 20.000000, 0.152010, 0.543770, 0.546780, 0.535650, 0.558371
1202 , 12 , -14464100.584801 , -4009302.234922 , 21648363.620185 , -9396.980891, 0.815304 , 8.030519 , 34.000000 , 21358407.488444, -2682604.098112, -4311352.013789, 3847010.723672, -73.581746, -2682475.066430, -4311247.249640, 3846858.511615, 4.197094, -56.810684, 140.063788, 140.061666, -418.273010, -121.000000, -53.000000, -26.335467, 37.000000, 20.000000, 0.361119, -0.493468, 0.476027, 0.727934, -196.874449, -0.767411, -52.869656, -79.256603, -0.088822, -0.111575, 0.989779, 0.286188, -121.000000, -53.000000, -24.133404, 37.000000, 19.000000, 59.526114, -121.000000, -53.000000, -24.776494, 37.000000, 20.000000, 0.152010, 0.543770, 0.546780, 0.535650, 0.558371
1202 , 17 , 14415521.575593 , -13242683.516978 , 18377550.995217 , 129135.175973, 0.322724 , 14.998300 , 21.300000 , 24021390.445564, -2682604.098112, -4311352.013789, 3847010.723672, -73.581746, -2682475.066430, -4311247.249640, 3846858.511615, 18.287340, 91.419376, 140.063788, 140.061666, 495.363007, -121.000000, -53.000000, -26.335467, 37.000000, 20.000000, 0.361119, -0.514799, -0.796491, 0.317151, -48.644307, 0.997002, -12.927405, -27.214774, -0.088822, -0.111575, 0.989779, 1.315370, -121.000000, -53.000000, -24.133404, 37.000000, 19.000000, 59.526114, -121.000000, -53.000000, -24.776494, 37.000000, 20.000000, 0.152010, 0.543770, 0.546780, 0.535650, 0.558371
1202 , 19 , 5556464.490927 , -14389572.705803 , 21320449.820406 , -2830.031774, 0.694174 , 8.966005 , 22.300000 , 21792090.560438, -2682604.098112, -4311352.013789, 3847010.723672, -73.581746, -2682475.066430, -4311247.249640, 3846858.511615, 15.889000, 37.444753, 140.063788, 140.061666, 459.749512, -121.000000, -53.000000, -26.335467, 37.000000, 20.000000, 0.361119, -0.520612, -0.565404, 0.639751, -102.619002, 0.826620, -32.568627, -57.095593, -0.088822, -0.111575, 0.989779, 0.413720, -121.000000, -53.000000, -24.133404, 37.000000, 19.000000, 59.526114, -121.000000, -53.000000, -24.776494, 37.000000, 20.000000, 0.152010, 0.543770, 0.546780, 0.535650, 0.558371
1203 , 2 , -12437709.023944 , -22309800.057788 , 7839075.857159 , -179289.024272, 1.108636 , 6.797977 , 36.800000 , 21036898.359829, -2682631.563192, -4311380.611512, 3847044.996480, -34.906667, -2682480.704587, -4311241.718508, 3846860.813166, 3.297717, -60.602667, 162.889160, 162.885345, -246.455002, -121.000000, -53.000000, -26.669013, 37.000000, 20.000000, 0.481979, 0.441992, -0.058778, 0.895091, -223.491447, 3.009384, -10.112522, -46.104949, -0.263095, -0.754879, 0.600782, 0.802225, -121.000000, -53.000000, -24.446568, 37.000000, 19.000000, 59.619264, -121.000000, -53.000000, -24.915455, 37.000000, 20.000000, 0.063676, 0.539816, 0.548505, 0.533896, 0.556735
1203 , 6 , -1887365.025799 , -20709067.794938 , 16549848.988234 , 2794.184734, 1.093706 , 6.736758 , 37.100000 , 20754770.585956, -2682631.563192, -4311380.611512, 3847044.996480, -34.906667, -2682480.704587, -4311241.718508, 3846860.813166, 3.297717, -57.579407, 162.889160, 162.885345, 118.399124, -121.000000, -53.000000, -26.669013, 37.000000, 20.000000, 0.481979, -0.092094, -0.449866, 0.888335, -220.469088, 1.368871, -12.788482, -54.488257, -0.263095, -0.754879, 0.600782, -1.097558, -121.000000, -53.000000, -24.446568, 37.000000, 19.000000, 59.619264, -121.000000, -53.000000, -24.915455, 37.000000, 20.000000, 0.063676, 0.539816, 0.548505, 0.533896, 0.556735
1203 , 12 , -14462864.859894 , -4011822.964814 , 21648732.262169 , -9396.983254, 0.815420 , 8.009058 , 33.200000 , 21357992.574617, -2682631.563192, -4311380.611512, 3847044.996480, -34.906667, -2682480.704587, -4311241.718508, 3846860.813166, 4.197094, -72.425254, 162.889160, 162.885345, -418.575775, -121.000000, -53.000000, -26.669013, 37.000000, 20.000000, 0.481979, -0.493449, 0.475925, 0.728014, -235.314749, -0.767323, -25.955780, -65.345819, -0.263095, -0.754879, 0.600782, -0.705291, -121.000000, -53.000000, -24.446568, 37.000000, 19.000000, 59.619264, -121.000000, -53.000000, -24.915455, 37.000000, 20.000000, 0.063676, 0.539816, 0.548505, 0.533896, 0.556735
